,Name,DateTimeOriginal,GPSLatitude,GPSLongitude,picture_id,nb_judgments,mean_elo_rating,st_elo_rating,elo_reduced,mu,sigma,mu_0,sigma_0,rank_0,mu_1,sigma_1,rank_1,mu_2,sigma_2,rank_2,mu_3,sigma_3,rank_3,mu_4,sigma_4,rank_4,mu_5,sigma_5,rank_5,mu_6,sigma_6,rank_6,mu_7,sigma_7,rank_7,mu_8,sigma_8,rank_8,mu_9,sigma_9,rank_9
1472,team 2 (tsuen wan)_lee tsz ngai (jason)_163.jpg,2020:11:09 10:23:06,22.3690972222222,114.122786111111,9275,30,866.833333333333,78.4796827596838,-0.672292566346425,25,8.333333333333334,14,1.8969231696130768,8.309230491160768,14,1.816780025231163,8.54965992430651,15,1.8340615500552755,9.497815349834172,12,1.7884239767502268,6.63472806974932,16,1.8699107899820528,10.390267630053842,14,1.8732496523418525,8.380251042974443,14,1.8182613237946796,8.545216028615961,16,1.7852207380196912,10.644337785940928,13,1.7301681125384052,7.809495662384784,13,1.8972571986332387,7.308228404100284
1473,team 2 (tsuen wan)_lee tsz ngai (jason)_166.jpg,2020:11:09 10:23:55,22.3685222222222,114.122483333333,9278,38,907.0,66.9911798807737,-0.46951095371878,25,8.333333333333334,11,1.6118808678194545,6.164357396541638,9,1.647295552657241,4.0581133420282764,11,1.6631850245711424,6.0104449262865725,10,1.6388363973159286,5.083490808052215,10,1.5824289546454,5.2527131360638,8,1.6208076235587183,3.1375771293238444,10,1.6485183737887894,5.054444878633632,8,1.6402628587573729,3.079211423727882,12,1.6804869119916248,6.958539264025125,11,1.6679618745611005,5.996114376316699
1474,team 2 (tsuen wan)_lee tsz ngai (jason)_174.jpg,2020:11:09 10:26:13,22.3670027777778,114.121405555556,9287,28,773.916666666667,49.0963030145547,-1.14138281132531,25,8.333333333333334,18,2.4798278371047315,10.560516488685806,20,2.2171803264539864,13.34845902063804,19,2.322561827666532,12.032314517000405,19,2.1084955795785736,12.67451326126428,19,2.1685778630844195,12.49426641074674,18,1.9951772188423167,12.01446834347305,20,2.38404225871434,12.84787322385698,24,2.162770218397504,17.51168934480749,19,2.24398029307791,12.26805912076627,17,2.205333378470199,10.383999864589402
1475,team 2 (tsuen wan)_lee tsz ngai (jason)_180.jpg,2020:11:09 10:27:48,22.3656027777778,114.121222222222,9294,30,978.333333333333,69.6084286084188,-0.109384272371759,25,8.333333333333334,12,1.748665242920853,6.7540042712374415,7,1.787843936275893,1.6364681911723205,10,1.6965272485856755,4.910418254242973,10,1.7414604491824708,4.775618652452588,10,1.7607905299625088,4.717628410112473,9,1.737449704711524,3.787650885865428,12,1.7932666886783986,6.6201999339648046,9,1.80833985348921,3.5749804395323697,11,1.8075148602706304,5.577455419188109,10,1.6949836383617385,4.915049084914785
1476,team 2 (tsuen wan)_lee tsz ngai (jason)_189.jpg,2020:11:09 10:36:05,22.3667666666667,114.121230555556,9303,35,710.25,52.4094457135353,-1.46280428860233,25,8.333333333333334,14,1.6948879164472832,8.91533625065815,15,1.655604546560749,10.033186360317751,17,1.7871023485744684,11.638692954276594,20,1.873131809973536,14.380604570079392,18,1.8130017473656048,12.560994757903186,17,1.8240005535556447,11.527998339333063,17,1.74389162088096,11.76832513735712,16,1.6606295375590343,11.018111387322897,17,1.788165665147927,11.63550300455622,16,1.772728051663167,10.6818158450105
1477,team 2 (tsuen wan)_lee tsz ngai (jason)_193.jpg,2020:11:09 10:38:22,22.3676555555556,114.121733333333,9308,34,791.833333333333,45.9581496053912,-1.05093043224867,25,8.333333333333334,15,1.7184128998760462,9.84476130037186,15,1.7179961775353882,9.846011467393836,17,1.6709338612228246,11.987198416331529,15,1.6410253667188144,10.076923899843557,15,1.82015915513468,9.53952253459596,15,1.7717169815283136,9.68484905541506,18,1.7861710632498544,12.641486810250438,15,1.6790746347680756,9.962776095695771,14,1.7425446457217386,8.772366062834784,16,1.7199899276305424,10.840030217108373
1478,team 2 (tsuen wan)_lee tsz ngai (jason)_202.jpg,2020:11:09 10:44:15,22.3697583333333,114.122727777778,9319,37,850.666666666667,107.017698904377,-0.753910061885353,25,8.333333333333334,14,1.5786525344994196,9.264042396501742,12,1.5878069252277442,7.236579224316767,15,1.619869045103534,10.140392864689398,16,1.599952042871096,11.200143871386713,14,1.5682782683373182,9.295165194988044,14,1.5942094400092466,9.21737167997226,11,1.5180733051864894,6.445780084440532,12,1.497193510726379,7.508419467820863,11,1.5405700889770952,6.378289733068714,13,1.5891395108817583,8.232581467354725
1479,team 2 (tsuen wan)_lee tsz ngai (jason)_208.jpg,2020:11:09 10:46:35,22.3698055555556,114.121330555556,9325,35,670.166666666667,37.2847356856866,-1.66516519249008,25,8.333333333333334,21,2.004972743252673,14.98508177024198,23,2.1039854431077467,16.68804367067676,21,2.067681141537203,14.796956575388393,23,2.128164405612366,16.615506783162903,21,2.1304576431176367,14.60862707064709,22,2.0908891793942863,15.727332461817142,21,2.0749469432988046,14.775159170103588,21,2.2303225741984605,14.30903227740462,21,2.146531273610629,14.560406179168114,19,1.838400269505928,13.484799191482216
1480,team 2 (tsuen wan)_lee tsz ngai (jason)_21.jpg,2020:11:09 09:18:59,22.3701916666667,114.120666666667,9327,31,676.416666666667,64.4239626978733,-1.63361203699823,25,8.333333333333334,23,2.0148890129590016,16.955332961122995,19,1.930508500651847,13.20847449804446,19,1.8768916111367844,13.369325166589649,20,1.8723016516864337,14.3830950449407,24,2.123425826059981,17.629722521820057,21,1.908497523323852,15.274507430028445,20,1.9665109667931555,14.100467099620534,22,1.9899207195268005,16.0302378414196,20,1.846719581118151,14.459841256645548,21,1.9941928189234264,15.01742154322972
1481,team 2 (tsuen wan)_lee tsz ngai (jason)_213.jpg,2020:11:09 10:48:47,22.3698305555556,114.120666666667,9331,36,880.833333333333,68.7046820335655,-0.601613498044673,25,8.333333333333334,9,1.5799128234792037,4.260261529562389,11,1.6079818844646827,6.176054346605952,12,1.6776943631066017,6.966916910680195,14,1.753416696069753,8.73974991179074,10,1.6005565749218464,5.1983302752344605,12,1.686170969400744,6.941487091797768,13,1.7638064859528495,7.708580542141451,11,1.5931526350363356,6.220542094890993,12,1.7138619207682546,6.858414237695236,11,1.6582671564568434,6.02519853062947
1482,team 2 (tsuen wan)_lee tsz ngai (jason)_219.jpg,2020:11:09 10:50:33,22.3705333333333,114.120108333333,9337,28,576.583333333333,41.1305202613545,-2.1376211073881,25,8.333333333333334,26,2.4841862025488304,18.54744139235351,26,2.5060426712813384,18.481871986155987,24,2.160635446766557,17.518093659700327,25,2.50789465001773,17.47631604994681,27,2.5242190439378684,19.427342868186397,27,2.6423209374272,19.0730371877184,26,2.4433909457611533,18.66982716271654,23,2.952746395994891,14.141760812015328,26,2.4774445788694783,18.567666263391565,28,2.644777075259732,20.065668774220804
1483,team 2 (tsuen wan)_lee tsz ngai (jason)_229.jpg,2020:11:09 10:53:17,22.3720277777778,114.118430555556,9348,41,883.666666666667,83.4237085696575,-0.587309400888367,25,8.333333333333334,12,1.6181328660013266,7.145601401996021,11,1.5856089582276838,6.2431731253169485,9,1.5227059749191678,4.4318820752424966,14,1.5876823368161448,9.236952989551565,12,1.63370966679647,7.09887099961059,12,1.517688322983543,7.446935031049371,13,1.59106177357558,8.22681467927326,11,1.509827309250225,6.470518072249325,11,1.56677764495131,6.29966706514607,12,1.6023491908840368,7.1929524273478895
1484,team 2 (tsuen wan)_lee tsz ngai (jason)_230.jpg,2020:11:09 10:54:16,22.3722527777778,114.118186111111,9350,31,700.5,58.3586092425725,-1.51202721116962,25,8.333333333333334,20,2.049652303130776,13.851043090607671,17,1.9186193440177108,11.244141967946868,23,2.065808970095885,16.802573089712347,16,1.9862178777246025,10.041346366826192,17,1.7292578373315963,11.81222648800521,16,1.8029221883686952,10.591233434893915,20,1.884031634754583,14.347905095736252,18,2.095876030369934,11.712371908890196,17,1.978552615460696,11.064342153617911,19,1.903189749213403,13.290430752359793
1485,team 2 (tsuen wan)_lee tsz ngai (jason)_232.jpg,2020:11:09 10:55:22,22.3726583333333,114.117936111111,9352,32,936.166666666667,64.4414227783416,-0.322262894756797,25,8.333333333333334,11,1.661939056593917,6.01418283021825,9,1.5712560136516611,4.286231959045017,11,1.604294865611616,6.187115403165151,10,1.625461386375958,5.123615840872127,10,1.6164420667880757,5.150673799635773,12,1.6903137532498094,6.9290587402505714,12,1.6820087817482745,6.953973654755177,9,1.571132420946758,4.286602737159726,11,1.59274924235406,6.22175227293782,11,1.5835183415427534,6.249444975371739
1486,team 2 (tsuen wan)_lee tsz ngai (jason)_236.jpg,2020:11:09 10:57:02,22.3732472222222,114.117308333333,9356,30,667.75,47.7971566290107,-1.67736574594693,25,8.333333333333334,21,2.416408646854792,13.750774059435624,24,2.496478804843898,16.510563585468304,23,2.399121674236462,15.802634977290614,22,2.119924833150893,15.640225500547322,24,2.5111832293930645,16.466450311820807,22,2.347524118070444,14.95742764578867,21,2.6179675809291565,13.146097257212531,22,2.422496266187093,14.73251120143872,24,2.712526133649287,15.86242159905214,23,2.4016631460828872,15.795010561751338
1487,team 2 (tsuen wan)_lee tsz ngai (jason)_27.jpg,2020:11:09 09:25:51,22.3709055555556,114.121947222222,9364,33,664.5,48.5283422342037,-1.6937733868027,25,8.333333333333334,24,2.345498544424069,16.963504366727793,24,2.1512966866662278,17.54610994000132,23,2.1410129446642534,16.57696116600724,22,2.22238377671852,15.33284866984444,23,2.0444147351740805,16.866755794477758,20,1.991234678315,14.026295965055,22,2.3826802561234453,14.851959231629664,21,2.002612768757777,14.992161693726668,23,2.0297475160948597,16.910757451715423,22,2.242226791123947,15.27331962662816
1488,team 2 (tsuen wan)_lee tsz ngai (jason)_31.jpg,2020:11:09 09:26:44,22.3714833333333,114.122313888889,9369,36,852.916666666667,63.9438081917288,-0.742550925908286,25,8.333333333333334,13,1.7182344988714573,7.845296503385628,16,1.8296725479384457,10.510982356184662,16,1.699958145553663,10.90012556333901,14,1.761571778413453,8.71528466475964,14,1.848386654072037,8.454840037783889,16,1.8041624095604476,10.587512771318655,11,1.596655934926276,6.210032195221172,14,1.7449250043306148,8.765224987008155,12,1.7551295665001223,6.734611300499633,15,1.7177816290787218,9.846655112763834
1489,team 2 (tsuen wan)_lee tsz ngai (jason)_4.jpg,2020:11:09 09:11:32,22.3731222222222,114.117277777778,9378,33,725.916666666667,71.4899335994978,-1.38371104550275,25,8.333333333333334,18,1.9761682671306573,12.071495198608028,17,1.824635247220854,11.526094258337436,17,1.9480561150530609,11.155831654840815,18,1.8989365013847528,12.30319049584574,18,1.873041746764324,12.380874759707028,18,1.8189866431703003,12.5430400704891,18,1.8806455553381436,12.35806333398557,18,1.8842001086845208,12.347399673946438,18,1.8631814708880927,12.410455587335722,16,1.8677315368739589,10.396805389378123
1490,team 2 (tsuen wan)_lee tsz ngai (jason)_41.jpg,2020:11:09 09:30:29,22.3724111111111,114.121941666667,9380,24,882.416666666667,66.5984689058695,-0.593620031986738,25,8.333333333333334,14,1.9684320636172756,8.094703809148173,14,1.9900091873670305,8.029972437898909,13,1.9595045410828524,7.1214863767514425,14,1.988849053975686,8.033452838072943,13,1.9293755420956724,7.211873373712983,18,2.032353665163955,11.902939004508134,14,1.9492155295514144,8.152353411345757,15,2.022445449910124,8.932663650269628,14,1.9121443184047764,8.26356704478567,15,2.010030372084857,8.969908883745429
1491,team 2 (tsuen wan)_lee tsz ngai (jason)_49.jpg,2020:11:09 09:32:33,22.3712277777778,114.120736111111,9388,32,1105.66666666667,64.3009024867152,0.53345868218227,25,8.333333333333334,3,1.8316505801457457,-2.494951740437237,6,1.8768440811683176,0.3694677564950464,4,1.8795466190242511,-1.6386398570727536,6,1.7362346577563514,0.7912960267309455,4,1.755826417495082,-1.2674792524852458,0,1.8123955085125312,-5.4371865255375935,3,1.773241381059125,-2.3197241431773747,2,1.8150425770449057,-3.4451277311347166,4,1.736275355015092,-1.208826065045276,0,1.842763086399043,-5.528289259197129
1492,team 2 (tsuen wan)_lee tsz ngai (jason)_57.jpg,2020:11:09 09:43:26,22.3720611111111,114.121680555556,9397,33,718.833333333333,42.9478189378128,-1.41947128839352,25,8.333333333333334,20,2.120742647887292,13.637772056338124,17,1.6807649802590745,11.957705059222777,19,1.9781575691125144,13.065527292662455,18,1.8096904386123984,12.570928684162803,18,1.8299292537090148,12.510212238872956,17,1.8837707696164403,11.34868769115068,18,1.9375656257259417,12.187303122822176,16,1.796184729588084,10.611445811235749,17,1.745994564361268,11.762016306916196,17,1.967737165340484,11.09678850397855
1493,team 2 (tsuen wan)_lee tsz ngai (jason)_6.jpg,2020:11:09 09:12:29,22.3728722222222,114.117797222222,9400,37,680.916666666667,49.4155999169444,-1.61089376504409,25,8.333333333333334,19,1.8882419095860823,13.335274271241753,21,1.8472128690812295,15.458361392756313,17,1.6591298271531034,12.02261051854069,20,1.7314173591256512,14.805747922623048,15,1.6912477005875028,9.926256898237492,16,1.7169333302682324,10.849200009195304,19,1.7290439546630805,13.81286813601076,18,1.8831158693503616,12.350652391948914,20,1.876790393775801,14.369628818672595,18,1.8059702444794636,12.58208926656161
1494,team 2 (tsuen wan)_lee tsz ngai (jason)_65.jpg,2020:11:09 09:45:26,22.3709833333333,114.122177777778,9406,40,735.333333333333,64.6899364568236,-1.33617095789502,25,8.333333333333334,19,1.7975344209661264,13.60739673710162,18,1.8869014233897277,12.339295729830818,18,1.8254555622258732,12.52363331332238,22,1.8341626334866648,16.497512099540007,19,1.8606604100785515,13.418018769764345,15,1.7187603500342807,9.843718949897156,17,1.667437696319266,11.997686911042202,18,1.8462234200866023,12.461329739740194,19,1.840637036960476,13.478088889118572,19,1.7571562506850955,13.728531247944712
1495,team 2 (tsuen wan)_lee tsz ngai (jason)_66.jpg,2020:11:09 09:45:39,22.3707888888889,114.121886111111,9407,31,685.666666666667,51.4168938161084,-1.58691336687029,25,8.333333333333334,18,2.135054709106455,11.594835872680637,20,2.065397771608028,13.803806685175916,19,1.959238734635372,13.122283796093884,20,2.1645515565788123,13.506345330263564,17,2.059999905622373,10.82000028313288,19,2.0794306297044565,12.76170811088663,17,1.991735790436604,11.024792628690188,18,2.061077635486486,11.81676709354054,18,2.2365381610026,11.2903855169922,20,2.258714473259749,13.223856580220753
1496,team 2 (tsuen wan)_lee tsz ngai (jason)_70.jpg,2020:11:09 09:46:41,22.3708027777778,114.120802777778,9412,22,831.5,97.8630768889974,-0.850673072060371,25,8.333333333333334,19,2.303617318111169,12.08914804566649,17,2.065749091589728,10.802752725230816,16,2.174086323123646,9.477741030629062,16,2.0897050644868638,9.730884806539413,15,2.2774646265964824,8.167606120210554,16,2.12727982305045,9.61816053084865,15,2.1279379655488766,8.616186103353371,16,2.044554348536709,9.866336954389872,17,2.143986710458605,10.568039868624185,17,2.110495842441082,10.668512472676754
1497,team 2 (tsuen wan)_lee tsz ngai (jason)_72.jpg,2020:11:09 09:48:06,22.3707666666667,114.120980555556,9414,28,796.083333333333,45.0302087155911,-1.02947428651421,25,8.333333333333334,15,2.0892316890125784,8.732304932962265,15,1.837944990061724,9.486165029814828,18,1.988496775998292,12.034509672005123,15,2.068133024435829,8.795600926692513,15,1.8281984426729825,9.515404671981052,17,1.9583005860833265,11.12509824175002,18,1.9005773294937125,12.298268011518864,16,1.942272217146088,10.173183348561738,16,1.9658613866694283,10.102415839991714,15,2.103615788126532,8.689152635620404
1498,team 2 (tsuen wan)_lee tsz ngai (jason)_8.jpg,2020:11:09 09:14:44,22.3724277777778,114.118272222222,9422,27,1022.66666666667,55.6063000572831,0.114432777250455,25,8.333333333333334,10,1.791038256139272,4.626885231582183,7,1.7605446611642837,1.718366016507149,8,1.8466505082641864,2.460048475207442,7,1.7375503835370532,1.7873488493888408,6,1.780061720981605,0.6598148370551851,9,1.783487756380615,3.6495367308581543,7,1.7271064942942338,1.8186805171172988,7,1.7768084018894876,1.669574794331537,10,1.8524977183638145,4.442506844908557,9,1.9205171883651229,3.2384484349046314
1499,team 2 (tsuen wan)_lee tsz ngai (jason)_97.jpg,2020:11:09 10:00:32,22.3709555555556,114.128297222222,9441,38,1135.08333333333,54.408318771261,0.681968867363927,25,8.333333333333334,0,1.6312625096548234,-4.89378752896447,2,1.7298154323935295,-3.189446297180589,0,1.693315169367701,-5.079945508103103,0,1.6648072175935382,-4.994421652780615,2,1.6798674705698855,-3.039602411709657,0,1.6671225951004998,-5.0013677853015,0,1.7251908942731269,-5.17557268281938,0,1.7145006370650129,-5.143501911195038,0,1.7209226284147725,-5.1627678852443175,0,1.7308747888413227,-5.192624366523968
1500,team 2 (tsuen wan)_yu pak yin (jarvis)_106.jpg,2020:11:09 10:24:14,22.3655638888889,114.118911111111,9977,23,1121.41666666667,52.5278425449232,0.612972634021741,25,8.333333333333334,6,2.0097889288307407,-0.029366786492222,6,1.951038423051164,0.1468847308465086,7,1.9724439295669072,1.0826682112992785,6,2.044588456276506,-0.1337653688295184,7,1.9877265406723112,1.0368203779830658,6,1.970837424386889,0.087487726839333,8,2.037316010264375,1.888051969206876,3,1.937201333264556,-2.8116039997936677,6,2.006585597682022,-0.0197567930460653,5,2.0954438948213405,-1.286331684464022
1501,team 2 (tsuen wan)_yu pak yin (jarvis)_129.jpg,2020:11:09 10:37:29,22.3647916666667,114.115897222222,10002,33,1212.33333333333,64.7138222320301,1.07196586924324,25,8.333333333333334,3,1.7964689293345513,-2.3894067880036536,1,1.6891597216975165,-4.067479165092549,2,1.7209347922878315,-3.1628043768634946,0,1.709319377384154,-5.127958132152462,2,1.7153556509758696,-3.146066952927609,3,1.72177841848043,-2.16533525544129,0,1.7275744774424278,-5.182723432327284,0,1.7155345137628657,-5.146603541288597,2,1.7118203003505876,-3.135460901051763,2,1.600291368204255,-2.800874104612765
1502,team 2 (tsuen wan)_yu pak yin (jarvis)_13.jpg,2020:11:09 09:11:11,22.3710611111111,114.120475,10003,36,612.25,53.2287089317922,-1.95755776671459,25,8.333333333333334,23,2.237052030269983,16.28884390919005,25,2.1865737234181184,18.440278829745644,25,2.1641850110113348,18.507444966965995,25,2.102174207713232,18.693477376860304,24,1.9834950089273244,18.049514973218027,27,2.323662665008358,20.029012004974927,22,2.107949393022013,15.676151820933962,23,2.136098932707677,16.591703201876967,26,2.193524137339132,19.419427587982604,23,1.8545779498398576,17.436266150480428
